CHR,featureChunkFile
4,meta-exonlist_sorted.chr4.chunk00000
4,meta-exonlist_sorted.chr4.chunk00001
4,meta-exonlist_sorted.chr4.chunk00002
4,meta-exonlist_sorted.chr4.chunk00003
4,meta-exonlist_sorted.chr4.chunk00004
4,meta-exonlist_sorted.chr4.chunk00005
4,meta-exonlist_sorted.chr4.chunk00006
4,meta-exonlist_sorted.chr4.chunk00007
4,meta-exonlist_sorted.chr4.chunk00008
4,meta-exonlist_sorted.chr4.chunk00009
4,meta-exonlist_sorted.chr4.chunk00010
4,meta-exonlist_sorted.chr4.chunk00011
4,meta-exonlist_sorted.chr4.chunk00012
4,meta-exonlist_sorted.chr4.chunk00013
4,meta-exonlist_sorted.chr4.chunk00014
4,meta-exonlist_sorted.chr4.chunk00015
4,meta-exonlist_sorted.chr4.chunk00016
4,meta-exonlist_sorted.chr4.chunk00017
4,meta-exonlist_sorted.chr4.chunk00018
4,meta-exonlist_sorted.chr4.chunk00019
4,meta-exonlist_sorted.chr4.chunk00020
4,meta-exonlist_sorted.chr4.chunk00021
4,meta-exonlist_sorted.chr4.chunk00022
4,meta-exonlist_sorted.chr4.chunk00023
4,meta-exonlist_sorted.chr4.chunk00024
4,meta-exonlist_sorted.chr4.chunk00025
4,meta-exonlist_sorted.chr4.chunk00026
4,meta-exonlist_sorted.chr4.chunk00027
4,meta-exonlist_sorted.chr4.chunk00028
4,meta-exonlist_sorted.chr4.chunk00029
4,meta-exonlist_sorted.chr4.chunk00030
4,meta-exonlist_sorted.chr4.chunk00031
4,meta-exonlist_sorted.chr4.chunk00032
4,meta-exonlist_sorted.chr4.chunk00033
4,meta-exonlist_sorted.chr4.chunk00034
4,meta-exonlist_sorted.chr4.chunk00035
4,meta-exonlist_sorted.chr4.chunk00036
4,meta-exonlist_sorted.chr4.chunk00037
4,meta-exonlist_sorted.chr4.chunk00038
4,meta-exonlist_sorted.chr4.chunk00039
4,meta-exonlist_sorted.chr4.chunk00040
4,meta-exonlist_sorted.chr4.chunk00041
4,meta-exonlist_sorted.chr4.chunk00042
4,meta-exonlist_sorted.chr4.chunk00043
4,meta-exonlist_sorted.chr4.chunk00044
4,meta-exonlist_sorted.chr4.chunk00045
4,meta-exonlist_sorted.chr4.chunk00046
4,meta-exonlist_sorted.chr4.chunk00047
4,meta-exonlist_sorted.chr4.chunk00048
4,meta-exonlist_sorted.chr4.chunk00049
4,meta-exonlist_sorted.chr4.chunk00050
4,meta-exonlist_sorted.chr4.chunk00051
4,meta-exonlist_sorted.chr4.chunk00052
4,meta-exonlist_sorted.chr4.chunk00053
4,meta-exonlist_sorted.chr4.chunk00054
4,meta-exonlist_sorted.chr4.chunk00055
4,meta-exonlist_sorted.chr4.chunk00056
4,meta-exonlist_sorted.chr4.chunk00057
4,meta-exonlist_sorted.chr4.chunk00058
4,meta-exonlist_sorted.chr4.chunk00059
4,meta-exonlist_sorted.chr4.chunk00060
4,meta-exonlist_sorted.chr4.chunk00061
4,meta-exonlist_sorted.chr4.chunk00062
4,meta-exonlist_sorted.chr4.chunk00063
4,meta-exonlist_sorted.chr4.chunk00064
4,meta-exonlist_sorted.chr4.chunk00065
4,meta-exonlist_sorted.chr4.chunk00066
4,meta-exonlist_sorted.chr4.chunk00067
4,meta-exonlist_sorted.chr4.chunk00068
4,meta-exonlist_sorted.chr4.chunk00069
4,meta-exonlist_sorted.chr4.chunk00070
4,meta-exonlist_sorted.chr4.chunk00071
4,meta-exonlist_sorted.chr4.chunk00072
4,meta-exonlist_sorted.chr4.chunk00073
4,meta-exonlist_sorted.chr4.chunk00074
4,meta-exonlist_sorted.chr4.chunk00075
4,meta-exonlist_sorted.chr4.chunk00076
4,meta-exonlist_sorted.chr4.chunk00077
4,meta-exonlist_sorted.chr4.chunk00078
4,meta-exonlist_sorted.chr4.chunk00079
4,meta-exonlist_sorted.chr4.chunk00080
4,meta-exonlist_sorted.chr4.chunk00081
4,meta-exonlist_sorted.chr4.chunk00082
