CHR,featureChunkFile
11,meta-exonlist_sorted.chr11.chunk00000
11,meta-exonlist_sorted.chr11.chunk00001
11,meta-exonlist_sorted.chr11.chunk00002
11,meta-exonlist_sorted.chr11.chunk00003
11,meta-exonlist_sorted.chr11.chunk00004
11,meta-exonlist_sorted.chr11.chunk00005
11,meta-exonlist_sorted.chr11.chunk00006
11,meta-exonlist_sorted.chr11.chunk00007
11,meta-exonlist_sorted.chr11.chunk00008
11,meta-exonlist_sorted.chr11.chunk00009
11,meta-exonlist_sorted.chr11.chunk00010
11,meta-exonlist_sorted.chr11.chunk00011
11,meta-exonlist_sorted.chr11.chunk00012
11,meta-exonlist_sorted.chr11.chunk00013
11,meta-exonlist_sorted.chr11.chunk00014
11,meta-exonlist_sorted.chr11.chunk00015
11,meta-exonlist_sorted.chr11.chunk00016
11,meta-exonlist_sorted.chr11.chunk00017
11,meta-exonlist_sorted.chr11.chunk00018
11,meta-exonlist_sorted.chr11.chunk00019
11,meta-exonlist_sorted.chr11.chunk00020
11,meta-exonlist_sorted.chr11.chunk00021
11,meta-exonlist_sorted.chr11.chunk00022
11,meta-exonlist_sorted.chr11.chunk00023
11,meta-exonlist_sorted.chr11.chunk00024
11,meta-exonlist_sorted.chr11.chunk00025
11,meta-exonlist_sorted.chr11.chunk00026
11,meta-exonlist_sorted.chr11.chunk00027
11,meta-exonlist_sorted.chr11.chunk00028
11,meta-exonlist_sorted.chr11.chunk00029
11,meta-exonlist_sorted.chr11.chunk00030
11,meta-exonlist_sorted.chr11.chunk00031
11,meta-exonlist_sorted.chr11.chunk00032
11,meta-exonlist_sorted.chr11.chunk00033
11,meta-exonlist_sorted.chr11.chunk00034
11,meta-exonlist_sorted.chr11.chunk00035
11,meta-exonlist_sorted.chr11.chunk00036
11,meta-exonlist_sorted.chr11.chunk00037
11,meta-exonlist_sorted.chr11.chunk00038
11,meta-exonlist_sorted.chr11.chunk00039
11,meta-exonlist_sorted.chr11.chunk00040
11,meta-exonlist_sorted.chr11.chunk00041
11,meta-exonlist_sorted.chr11.chunk00042
11,meta-exonlist_sorted.chr11.chunk00043
11,meta-exonlist_sorted.chr11.chunk00044
11,meta-exonlist_sorted.chr11.chunk00045
11,meta-exonlist_sorted.chr11.chunk00046
11,meta-exonlist_sorted.chr11.chunk00047
11,meta-exonlist_sorted.chr11.chunk00048
11,meta-exonlist_sorted.chr11.chunk00049
11,meta-exonlist_sorted.chr11.chunk00050
11,meta-exonlist_sorted.chr11.chunk00051
11,meta-exonlist_sorted.chr11.chunk00052
11,meta-exonlist_sorted.chr11.chunk00053
11,meta-exonlist_sorted.chr11.chunk00054
11,meta-exonlist_sorted.chr11.chunk00055
11,meta-exonlist_sorted.chr11.chunk00056
11,meta-exonlist_sorted.chr11.chunk00057
11,meta-exonlist_sorted.chr11.chunk00058
11,meta-exonlist_sorted.chr11.chunk00059
11,meta-exonlist_sorted.chr11.chunk00060
11,meta-exonlist_sorted.chr11.chunk00061
11,meta-exonlist_sorted.chr11.chunk00062
11,meta-exonlist_sorted.chr11.chunk00063
11,meta-exonlist_sorted.chr11.chunk00064
11,meta-exonlist_sorted.chr11.chunk00065
11,meta-exonlist_sorted.chr11.chunk00066
11,meta-exonlist_sorted.chr11.chunk00067
11,meta-exonlist_sorted.chr11.chunk00068
11,meta-exonlist_sorted.chr11.chunk00069
11,meta-exonlist_sorted.chr11.chunk00070
11,meta-exonlist_sorted.chr11.chunk00071
11,meta-exonlist_sorted.chr11.chunk00072
11,meta-exonlist_sorted.chr11.chunk00073
11,meta-exonlist_sorted.chr11.chunk00074
11,meta-exonlist_sorted.chr11.chunk00075
11,meta-exonlist_sorted.chr11.chunk00076
11,meta-exonlist_sorted.chr11.chunk00077
11,meta-exonlist_sorted.chr11.chunk00078
11,meta-exonlist_sorted.chr11.chunk00079
11,meta-exonlist_sorted.chr11.chunk00080
11,meta-exonlist_sorted.chr11.chunk00081
11,meta-exonlist_sorted.chr11.chunk00082
11,meta-exonlist_sorted.chr11.chunk00083
11,meta-exonlist_sorted.chr11.chunk00084
11,meta-exonlist_sorted.chr11.chunk00085
11,meta-exonlist_sorted.chr11.chunk00086
11,meta-exonlist_sorted.chr11.chunk00087
11,meta-exonlist_sorted.chr11.chunk00088
11,meta-exonlist_sorted.chr11.chunk00089
11,meta-exonlist_sorted.chr11.chunk00090
11,meta-exonlist_sorted.chr11.chunk00091
11,meta-exonlist_sorted.chr11.chunk00092
11,meta-exonlist_sorted.chr11.chunk00093
11,meta-exonlist_sorted.chr11.chunk00094
11,meta-exonlist_sorted.chr11.chunk00095
11,meta-exonlist_sorted.chr11.chunk00096
11,meta-exonlist_sorted.chr11.chunk00097
11,meta-exonlist_sorted.chr11.chunk00098
11,meta-exonlist_sorted.chr11.chunk00099
11,meta-exonlist_sorted.chr11.chunk00100
11,meta-exonlist_sorted.chr11.chunk00101
11,meta-exonlist_sorted.chr11.chunk00102
11,meta-exonlist_sorted.chr11.chunk00103
11,meta-exonlist_sorted.chr11.chunk00104
11,meta-exonlist_sorted.chr11.chunk00105
11,meta-exonlist_sorted.chr11.chunk00106
11,meta-exonlist_sorted.chr11.chunk00107
11,meta-exonlist_sorted.chr11.chunk00108
11,meta-exonlist_sorted.chr11.chunk00109
11,meta-exonlist_sorted.chr11.chunk00110
11,meta-exonlist_sorted.chr11.chunk00111
11,meta-exonlist_sorted.chr11.chunk00112
11,meta-exonlist_sorted.chr11.chunk00113
11,meta-exonlist_sorted.chr11.chunk00114
11,meta-exonlist_sorted.chr11.chunk00115
11,meta-exonlist_sorted.chr11.chunk00116
11,meta-exonlist_sorted.chr11.chunk00117
11,meta-exonlist_sorted.chr11.chunk00118
11,meta-exonlist_sorted.chr11.chunk00119
11,meta-exonlist_sorted.chr11.chunk00120
11,meta-exonlist_sorted.chr11.chunk00121
11,meta-exonlist_sorted.chr11.chunk00122
11,meta-exonlist_sorted.chr11.chunk00123
11,meta-exonlist_sorted.chr11.chunk00124
11,meta-exonlist_sorted.chr11.chunk00125
11,meta-exonlist_sorted.chr11.chunk00126
11,meta-exonlist_sorted.chr11.chunk00127
11,meta-exonlist_sorted.chr11.chunk00128
11,meta-exonlist_sorted.chr11.chunk00129
11,meta-exonlist_sorted.chr11.chunk00130
11,meta-exonlist_sorted.chr11.chunk00131
11,meta-exonlist_sorted.chr11.chunk00132
11,meta-exonlist_sorted.chr11.chunk00133
11,meta-exonlist_sorted.chr11.chunk00134
11,meta-exonlist_sorted.chr11.chunk00135
11,meta-exonlist_sorted.chr11.chunk00136
11,meta-exonlist_sorted.chr11.chunk00137
11,meta-exonlist_sorted.chr11.chunk00138
11,meta-exonlist_sorted.chr11.chunk00139
11,meta-exonlist_sorted.chr11.chunk00140
11,meta-exonlist_sorted.chr11.chunk00141
11,meta-exonlist_sorted.chr11.chunk00142
11,meta-exonlist_sorted.chr11.chunk00143
11,meta-exonlist_sorted.chr11.chunk00144
11,meta-exonlist_sorted.chr11.chunk00145
11,meta-exonlist_sorted.chr11.chunk00146
11,meta-exonlist_sorted.chr11.chunk00147
11,meta-exonlist_sorted.chr11.chunk00148
11,meta-exonlist_sorted.chr11.chunk00149
11,meta-exonlist_sorted.chr11.chunk00150
11,meta-exonlist_sorted.chr11.chunk00151
11,meta-exonlist_sorted.chr11.chunk00152
11,meta-exonlist_sorted.chr11.chunk00153
11,meta-exonlist_sorted.chr11.chunk00154
11,meta-exonlist_sorted.chr11.chunk00155
11,meta-exonlist_sorted.chr11.chunk00156
11,meta-exonlist_sorted.chr11.chunk00157
11,meta-exonlist_sorted.chr11.chunk00158
11,meta-exonlist_sorted.chr11.chunk00159
11,meta-exonlist_sorted.chr11.chunk00160
11,meta-exonlist_sorted.chr11.chunk00161
11,meta-exonlist_sorted.chr11.chunk00162
11,meta-exonlist_sorted.chr11.chunk00163
11,meta-exonlist_sorted.chr11.chunk00164
11,meta-exonlist_sorted.chr11.chunk00165
11,meta-exonlist_sorted.chr11.chunk00166
11,meta-exonlist_sorted.chr11.chunk00167
11,meta-exonlist_sorted.chr11.chunk00168
11,meta-exonlist_sorted.chr11.chunk00169
11,meta-exonlist_sorted.chr11.chunk00170
11,meta-exonlist_sorted.chr11.chunk00171
11,meta-exonlist_sorted.chr11.chunk00172
11,meta-exonlist_sorted.chr11.chunk00173
11,meta-exonlist_sorted.chr11.chunk00174
11,meta-exonlist_sorted.chr11.chunk00175
11,meta-exonlist_sorted.chr11.chunk00176
11,meta-exonlist_sorted.chr11.chunk00177
11,meta-exonlist_sorted.chr11.chunk00178
11,meta-exonlist_sorted.chr11.chunk00179
11,meta-exonlist_sorted.chr11.chunk00180
11,meta-exonlist_sorted.chr11.chunk00181
11,meta-exonlist_sorted.chr11.chunk00182
11,meta-exonlist_sorted.chr11.chunk00183
11,meta-exonlist_sorted.chr11.chunk00184
11,meta-exonlist_sorted.chr11.chunk00185
11,meta-exonlist_sorted.chr11.chunk00186
11,meta-exonlist_sorted.chr11.chunk00187
11,meta-exonlist_sorted.chr11.chunk00188
11,meta-exonlist_sorted.chr11.chunk00189
11,meta-exonlist_sorted.chr11.chunk00190
11,meta-exonlist_sorted.chr11.chunk00191
11,meta-exonlist_sorted.chr11.chunk00192
11,meta-exonlist_sorted.chr11.chunk00193
11,meta-exonlist_sorted.chr11.chunk00194
11,meta-exonlist_sorted.chr11.chunk00195
11,meta-exonlist_sorted.chr11.chunk00196
11,meta-exonlist_sorted.chr11.chunk00197
11,meta-exonlist_sorted.chr11.chunk00198
11,meta-exonlist_sorted.chr11.chunk00199
11,meta-exonlist_sorted.chr11.chunk00200
11,meta-exonlist_sorted.chr11.chunk00201
11,meta-exonlist_sorted.chr11.chunk00202
11,meta-exonlist_sorted.chr11.chunk00203
11,meta-exonlist_sorted.chr11.chunk00204
11,meta-exonlist_sorted.chr11.chunk00205
11,meta-exonlist_sorted.chr11.chunk00206
11,meta-exonlist_sorted.chr11.chunk00207
11,meta-exonlist_sorted.chr11.chunk00208
11,meta-exonlist_sorted.chr11.chunk00209
11,meta-exonlist_sorted.chr11.chunk00210
11,meta-exonlist_sorted.chr11.chunk00211
11,meta-exonlist_sorted.chr11.chunk00212
11,meta-exonlist_sorted.chr11.chunk00213
11,meta-exonlist_sorted.chr11.chunk00214
11,meta-exonlist_sorted.chr11.chunk00215
11,meta-exonlist_sorted.chr11.chunk00216
11,meta-exonlist_sorted.chr11.chunk00217
11,meta-exonlist_sorted.chr11.chunk00218
11,meta-exonlist_sorted.chr11.chunk00219
11,meta-exonlist_sorted.chr11.chunk00220
11,meta-exonlist_sorted.chr11.chunk00221
11,meta-exonlist_sorted.chr11.chunk00222
11,meta-exonlist_sorted.chr11.chunk00223
11,meta-exonlist_sorted.chr11.chunk00224
