CHR,featureChunkFile
18,meta-exonlist_sorted.chr18.chunk00000
18,meta-exonlist_sorted.chr18.chunk00001
18,meta-exonlist_sorted.chr18.chunk00002
18,meta-exonlist_sorted.chr18.chunk00003
18,meta-exonlist_sorted.chr18.chunk00004
18,meta-exonlist_sorted.chr18.chunk00005
18,meta-exonlist_sorted.chr18.chunk00006
18,meta-exonlist_sorted.chr18.chunk00007
18,meta-exonlist_sorted.chr18.chunk00008
18,meta-exonlist_sorted.chr18.chunk00009
18,meta-exonlist_sorted.chr18.chunk00010
18,meta-exonlist_sorted.chr18.chunk00011
18,meta-exonlist_sorted.chr18.chunk00012
18,meta-exonlist_sorted.chr18.chunk00013
18,meta-exonlist_sorted.chr18.chunk00014
18,meta-exonlist_sorted.chr18.chunk00015
18,meta-exonlist_sorted.chr18.chunk00016
18,meta-exonlist_sorted.chr18.chunk00017
18,meta-exonlist_sorted.chr18.chunk00018
18,meta-exonlist_sorted.chr18.chunk00019
18,meta-exonlist_sorted.chr18.chunk00020
18,meta-exonlist_sorted.chr18.chunk00021
18,meta-exonlist_sorted.chr18.chunk00022
18,meta-exonlist_sorted.chr18.chunk00023
18,meta-exonlist_sorted.chr18.chunk00024
18,meta-exonlist_sorted.chr18.chunk00025
18,meta-exonlist_sorted.chr18.chunk00026
18,meta-exonlist_sorted.chr18.chunk00027
18,meta-exonlist_sorted.chr18.chunk00028
18,meta-exonlist_sorted.chr18.chunk00029
18,meta-exonlist_sorted.chr18.chunk00030
18,meta-exonlist_sorted.chr18.chunk00031
18,meta-exonlist_sorted.chr18.chunk00032
18,meta-exonlist_sorted.chr18.chunk00033
18,meta-exonlist_sorted.chr18.chunk00034
18,meta-exonlist_sorted.chr18.chunk00035
18,meta-exonlist_sorted.chr18.chunk00036
18,meta-exonlist_sorted.chr18.chunk00037
18,meta-exonlist_sorted.chr18.chunk00038
18,meta-exonlist_sorted.chr18.chunk00039
18,meta-exonlist_sorted.chr18.chunk00040
18,meta-exonlist_sorted.chr18.chunk00041
18,meta-exonlist_sorted.chr18.chunk00042
18,meta-exonlist_sorted.chr18.chunk00043
18,meta-exonlist_sorted.chr18.chunk00044
18,meta-exonlist_sorted.chr18.chunk00045
18,meta-exonlist_sorted.chr18.chunk00046
18,meta-exonlist_sorted.chr18.chunk00047
18,meta-exonlist_sorted.chr18.chunk00048
18,meta-exonlist_sorted.chr18.chunk00049
18,meta-exonlist_sorted.chr18.chunk00050
18,meta-exonlist_sorted.chr18.chunk00051
18,meta-exonlist_sorted.chr18.chunk00052
18,meta-exonlist_sorted.chr18.chunk00053
18,meta-exonlist_sorted.chr18.chunk00054
18,meta-exonlist_sorted.chr18.chunk00055
18,meta-exonlist_sorted.chr18.chunk00056
18,meta-exonlist_sorted.chr18.chunk00057
18,meta-exonlist_sorted.chr18.chunk00058
18,meta-exonlist_sorted.chr18.chunk00059
18,meta-exonlist_sorted.chr18.chunk00060
18,meta-exonlist_sorted.chr18.chunk00061
18,meta-exonlist_sorted.chr18.chunk00062
18,meta-exonlist_sorted.chr18.chunk00063
18,meta-exonlist_sorted.chr18.chunk00064
18,meta-exonlist_sorted.chr18.chunk00065
18,meta-exonlist_sorted.chr18.chunk00066
18,meta-exonlist_sorted.chr18.chunk00067
18,meta-exonlist_sorted.chr18.chunk00068
18,meta-exonlist_sorted.chr18.chunk00069
18,meta-exonlist_sorted.chr18.chunk00070
18,meta-exonlist_sorted.chr18.chunk00071
18,meta-exonlist_sorted.chr18.chunk00072
18,meta-exonlist_sorted.chr18.chunk00073
18,meta-exonlist_sorted.chr18.chunk00074
18,meta-exonlist_sorted.chr18.chunk00075
18,meta-exonlist_sorted.chr18.chunk00076
18,meta-exonlist_sorted.chr18.chunk00077
18,meta-exonlist_sorted.chr18.chunk00078
18,meta-exonlist_sorted.chr18.chunk00079
18,meta-exonlist_sorted.chr18.chunk00080
18,meta-exonlist_sorted.chr18.chunk00081
18,meta-exonlist_sorted.chr18.chunk00082
18,meta-exonlist_sorted.chr18.chunk00083
18,meta-exonlist_sorted.chr18.chunk00084
18,meta-exonlist_sorted.chr18.chunk00085
18,meta-exonlist_sorted.chr18.chunk00086
18,meta-exonlist_sorted.chr18.chunk00087
18,meta-exonlist_sorted.chr18.chunk00088
18,meta-exonlist_sorted.chr18.chunk00089
18,meta-exonlist_sorted.chr18.chunk00090
18,meta-exonlist_sorted.chr18.chunk00091
18,meta-exonlist_sorted.chr18.chunk00092
18,meta-exonlist_sorted.chr18.chunk00093
18,meta-exonlist_sorted.chr18.chunk00094
18,meta-exonlist_sorted.chr18.chunk00095
18,meta-exonlist_sorted.chr18.chunk00096
18,meta-exonlist_sorted.chr18.chunk00097
18,meta-exonlist_sorted.chr18.chunk00098
18,meta-exonlist_sorted.chr18.chunk00099
18,meta-exonlist_sorted.chr18.chunk00100
18,meta-exonlist_sorted.chr18.chunk00101
18,meta-exonlist_sorted.chr18.chunk00102
18,meta-exonlist_sorted.chr18.chunk00103
18,meta-exonlist_sorted.chr18.chunk00104
18,meta-exonlist_sorted.chr18.chunk00105
18,meta-exonlist_sorted.chr18.chunk00106
18,meta-exonlist_sorted.chr18.chunk00107
18,meta-exonlist_sorted.chr18.chunk00108
18,meta-exonlist_sorted.chr18.chunk00109
18,meta-exonlist_sorted.chr18.chunk00110
18,meta-exonlist_sorted.chr18.chunk00111
18,meta-exonlist_sorted.chr18.chunk00112
18,meta-exonlist_sorted.chr18.chunk00113
18,meta-exonlist_sorted.chr18.chunk00114
18,meta-exonlist_sorted.chr18.chunk00115
18,meta-exonlist_sorted.chr18.chunk00116
18,meta-exonlist_sorted.chr18.chunk00117
18,meta-exonlist_sorted.chr18.chunk00118
18,meta-exonlist_sorted.chr18.chunk00119
18,meta-exonlist_sorted.chr18.chunk00120
18,meta-exonlist_sorted.chr18.chunk00121
18,meta-exonlist_sorted.chr18.chunk00122
18,meta-exonlist_sorted.chr18.chunk00123
18,meta-exonlist_sorted.chr18.chunk00124
18,meta-exonlist_sorted.chr18.chunk00125
18,meta-exonlist_sorted.chr18.chunk00126
18,meta-exonlist_sorted.chr18.chunk00127
18,meta-exonlist_sorted.chr18.chunk00128
18,meta-exonlist_sorted.chr18.chunk00129
18,meta-exonlist_sorted.chr18.chunk00130
18,meta-exonlist_sorted.chr18.chunk00131
18,meta-exonlist_sorted.chr18.chunk00132
18,meta-exonlist_sorted.chr18.chunk00133
18,meta-exonlist_sorted.chr18.chunk00134
18,meta-exonlist_sorted.chr18.chunk00135
18,meta-exonlist_sorted.chr18.chunk00136
18,meta-exonlist_sorted.chr18.chunk00137
18,meta-exonlist_sorted.chr18.chunk00138
18,meta-exonlist_sorted.chr18.chunk00139
18,meta-exonlist_sorted.chr18.chunk00140
18,meta-exonlist_sorted.chr18.chunk00141
18,meta-exonlist_sorted.chr18.chunk00142
18,meta-exonlist_sorted.chr18.chunk00143
18,meta-exonlist_sorted.chr18.chunk00144
18,meta-exonlist_sorted.chr18.chunk00145
18,meta-exonlist_sorted.chr18.chunk00146
18,meta-exonlist_sorted.chr18.chunk00147
18,meta-exonlist_sorted.chr18.chunk00148
18,meta-exonlist_sorted.chr18.chunk00149
18,meta-exonlist_sorted.chr18.chunk00150
18,meta-exonlist_sorted.chr18.chunk00151
18,meta-exonlist_sorted.chr18.chunk00152
18,meta-exonlist_sorted.chr18.chunk00153
18,meta-exonlist_sorted.chr18.chunk00154
18,meta-exonlist_sorted.chr18.chunk00155
18,meta-exonlist_sorted.chr18.chunk00156
18,meta-exonlist_sorted.chr18.chunk00157
18,meta-exonlist_sorted.chr18.chunk00158
18,meta-exonlist_sorted.chr18.chunk00159
18,meta-exonlist_sorted.chr18.chunk00160
18,meta-exonlist_sorted.chr18.chunk00161
18,meta-exonlist_sorted.chr18.chunk00162
18,meta-exonlist_sorted.chr18.chunk00163
18,meta-exonlist_sorted.chr18.chunk00164
18,meta-exonlist_sorted.chr18.chunk00165
18,meta-exonlist_sorted.chr18.chunk00166
18,meta-exonlist_sorted.chr18.chunk00167
18,meta-exonlist_sorted.chr18.chunk00168
18,meta-exonlist_sorted.chr18.chunk00169
18,meta-exonlist_sorted.chr18.chunk00170
18,meta-exonlist_sorted.chr18.chunk00171
18,meta-exonlist_sorted.chr18.chunk00172
18,meta-exonlist_sorted.chr18.chunk00173
18,meta-exonlist_sorted.chr18.chunk00174
18,meta-exonlist_sorted.chr18.chunk00175
18,meta-exonlist_sorted.chr18.chunk00176
18,meta-exonlist_sorted.chr18.chunk00177
18,meta-exonlist_sorted.chr18.chunk00178
18,meta-exonlist_sorted.chr18.chunk00179
18,meta-exonlist_sorted.chr18.chunk00180
18,meta-exonlist_sorted.chr18.chunk00181
18,meta-exonlist_sorted.chr18.chunk00182
18,meta-exonlist_sorted.chr18.chunk00183
18,meta-exonlist_sorted.chr18.chunk00184
18,meta-exonlist_sorted.chr18.chunk00185
18,meta-exonlist_sorted.chr18.chunk00186
18,meta-exonlist_sorted.chr18.chunk00187
