CHR,featureChunkFile
1,meta-exonlist_sorted.chr1.chunk00000
1,meta-exonlist_sorted.chr1.chunk00001
1,meta-exonlist_sorted.chr1.chunk00002
1,meta-exonlist_sorted.chr1.chunk00003
1,meta-exonlist_sorted.chr1.chunk00004
1,meta-exonlist_sorted.chr1.chunk00005
1,meta-exonlist_sorted.chr1.chunk00006
1,meta-exonlist_sorted.chr1.chunk00007
1,meta-exonlist_sorted.chr1.chunk00008
1,meta-exonlist_sorted.chr1.chunk00009
1,meta-exonlist_sorted.chr1.chunk00010
1,meta-exonlist_sorted.chr1.chunk00011
1,meta-exonlist_sorted.chr1.chunk00012
1,meta-exonlist_sorted.chr1.chunk00013
1,meta-exonlist_sorted.chr1.chunk00014
1,meta-exonlist_sorted.chr1.chunk00015
1,meta-exonlist_sorted.chr1.chunk00016
1,meta-exonlist_sorted.chr1.chunk00017
1,meta-exonlist_sorted.chr1.chunk00018
1,meta-exonlist_sorted.chr1.chunk00019
1,meta-exonlist_sorted.chr1.chunk00020
1,meta-exonlist_sorted.chr1.chunk00021
1,meta-exonlist_sorted.chr1.chunk00022
1,meta-exonlist_sorted.chr1.chunk00023
1,meta-exonlist_sorted.chr1.chunk00024
1,meta-exonlist_sorted.chr1.chunk00025
1,meta-exonlist_sorted.chr1.chunk00026
1,meta-exonlist_sorted.chr1.chunk00027
1,meta-exonlist_sorted.chr1.chunk00028
1,meta-exonlist_sorted.chr1.chunk00029
1,meta-exonlist_sorted.chr1.chunk00030
1,meta-exonlist_sorted.chr1.chunk00031
1,meta-exonlist_sorted.chr1.chunk00032
1,meta-exonlist_sorted.chr1.chunk00033
1,meta-exonlist_sorted.chr1.chunk00034
1,meta-exonlist_sorted.chr1.chunk00035
1,meta-exonlist_sorted.chr1.chunk00036
1,meta-exonlist_sorted.chr1.chunk00037
1,meta-exonlist_sorted.chr1.chunk00038
1,meta-exonlist_sorted.chr1.chunk00039
1,meta-exonlist_sorted.chr1.chunk00040
1,meta-exonlist_sorted.chr1.chunk00041
1,meta-exonlist_sorted.chr1.chunk00042
1,meta-exonlist_sorted.chr1.chunk00043
1,meta-exonlist_sorted.chr1.chunk00044
1,meta-exonlist_sorted.chr1.chunk00045
1,meta-exonlist_sorted.chr1.chunk00046
1,meta-exonlist_sorted.chr1.chunk00047
1,meta-exonlist_sorted.chr1.chunk00048
1,meta-exonlist_sorted.chr1.chunk00049
1,meta-exonlist_sorted.chr1.chunk00050
1,meta-exonlist_sorted.chr1.chunk00051
1,meta-exonlist_sorted.chr1.chunk00052
1,meta-exonlist_sorted.chr1.chunk00053
1,meta-exonlist_sorted.chr1.chunk00054
1,meta-exonlist_sorted.chr1.chunk00055
1,meta-exonlist_sorted.chr1.chunk00056
1,meta-exonlist_sorted.chr1.chunk00057
1,meta-exonlist_sorted.chr1.chunk00058
1,meta-exonlist_sorted.chr1.chunk00059
1,meta-exonlist_sorted.chr1.chunk00060
1,meta-exonlist_sorted.chr1.chunk00061
1,meta-exonlist_sorted.chr1.chunk00062
1,meta-exonlist_sorted.chr1.chunk00063
1,meta-exonlist_sorted.chr1.chunk00064
1,meta-exonlist_sorted.chr1.chunk00065
1,meta-exonlist_sorted.chr1.chunk00066
1,meta-exonlist_sorted.chr1.chunk00067
1,meta-exonlist_sorted.chr1.chunk00068
1,meta-exonlist_sorted.chr1.chunk00069
1,meta-exonlist_sorted.chr1.chunk00070
1,meta-exonlist_sorted.chr1.chunk00071
1,meta-exonlist_sorted.chr1.chunk00072
1,meta-exonlist_sorted.chr1.chunk00073
1,meta-exonlist_sorted.chr1.chunk00074
1,meta-exonlist_sorted.chr1.chunk00075
1,meta-exonlist_sorted.chr1.chunk00076
1,meta-exonlist_sorted.chr1.chunk00077
1,meta-exonlist_sorted.chr1.chunk00078
1,meta-exonlist_sorted.chr1.chunk00079
1,meta-exonlist_sorted.chr1.chunk00080
1,meta-exonlist_sorted.chr1.chunk00081
1,meta-exonlist_sorted.chr1.chunk00082
1,meta-exonlist_sorted.chr1.chunk00083
1,meta-exonlist_sorted.chr1.chunk00084
1,meta-exonlist_sorted.chr1.chunk00085
1,meta-exonlist_sorted.chr1.chunk00086
1,meta-exonlist_sorted.chr1.chunk00087
1,meta-exonlist_sorted.chr1.chunk00088
1,meta-exonlist_sorted.chr1.chunk00089
1,meta-exonlist_sorted.chr1.chunk00090
1,meta-exonlist_sorted.chr1.chunk00091
1,meta-exonlist_sorted.chr1.chunk00092
1,meta-exonlist_sorted.chr1.chunk00093
1,meta-exonlist_sorted.chr1.chunk00094
1,meta-exonlist_sorted.chr1.chunk00095
1,meta-exonlist_sorted.chr1.chunk00096
1,meta-exonlist_sorted.chr1.chunk00097
1,meta-exonlist_sorted.chr1.chunk00098
1,meta-exonlist_sorted.chr1.chunk00099
1,meta-exonlist_sorted.chr1.chunk00100
1,meta-exonlist_sorted.chr1.chunk00101
1,meta-exonlist_sorted.chr1.chunk00102
1,meta-exonlist_sorted.chr1.chunk00103
1,meta-exonlist_sorted.chr1.chunk00104
1,meta-exonlist_sorted.chr1.chunk00105
1,meta-exonlist_sorted.chr1.chunk00106
1,meta-exonlist_sorted.chr1.chunk00107
1,meta-exonlist_sorted.chr1.chunk00108
1,meta-exonlist_sorted.chr1.chunk00109
1,meta-exonlist_sorted.chr1.chunk00110
1,meta-exonlist_sorted.chr1.chunk00111
1,meta-exonlist_sorted.chr1.chunk00112
1,meta-exonlist_sorted.chr1.chunk00113
1,meta-exonlist_sorted.chr1.chunk00114
1,meta-exonlist_sorted.chr1.chunk00115
1,meta-exonlist_sorted.chr1.chunk00116
1,meta-exonlist_sorted.chr1.chunk00117
1,meta-exonlist_sorted.chr1.chunk00118
1,meta-exonlist_sorted.chr1.chunk00119
1,meta-exonlist_sorted.chr1.chunk00120
1,meta-exonlist_sorted.chr1.chunk00121
1,meta-exonlist_sorted.chr1.chunk00122
1,meta-exonlist_sorted.chr1.chunk00123
1,meta-exonlist_sorted.chr1.chunk00124
1,meta-exonlist_sorted.chr1.chunk00125
1,meta-exonlist_sorted.chr1.chunk00126
1,meta-exonlist_sorted.chr1.chunk00127
1,meta-exonlist_sorted.chr1.chunk00128
1,meta-exonlist_sorted.chr1.chunk00129
1,meta-exonlist_sorted.chr1.chunk00130
1,meta-exonlist_sorted.chr1.chunk00131
1,meta-exonlist_sorted.chr1.chunk00132
1,meta-exonlist_sorted.chr1.chunk00133
1,meta-exonlist_sorted.chr1.chunk00134
1,meta-exonlist_sorted.chr1.chunk00135
1,meta-exonlist_sorted.chr1.chunk00136
1,meta-exonlist_sorted.chr1.chunk00137
1,meta-exonlist_sorted.chr1.chunk00138
1,meta-exonlist_sorted.chr1.chunk00139
1,meta-exonlist_sorted.chr1.chunk00140
1,meta-exonlist_sorted.chr1.chunk00141
1,meta-exonlist_sorted.chr1.chunk00142
1,meta-exonlist_sorted.chr1.chunk00143
1,meta-exonlist_sorted.chr1.chunk00144
1,meta-exonlist_sorted.chr1.chunk00145
1,meta-exonlist_sorted.chr1.chunk00146
1,meta-exonlist_sorted.chr1.chunk00147
1,meta-exonlist_sorted.chr1.chunk00148
1,meta-exonlist_sorted.chr1.chunk00149
1,meta-exonlist_sorted.chr1.chunk00150
1,meta-exonlist_sorted.chr1.chunk00151
1,meta-exonlist_sorted.chr1.chunk00152
1,meta-exonlist_sorted.chr1.chunk00153
1,meta-exonlist_sorted.chr1.chunk00154
1,meta-exonlist_sorted.chr1.chunk00155
1,meta-exonlist_sorted.chr1.chunk00156
1,meta-exonlist_sorted.chr1.chunk00157
1,meta-exonlist_sorted.chr1.chunk00158
1,meta-exonlist_sorted.chr1.chunk00159
1,meta-exonlist_sorted.chr1.chunk00160
1,meta-exonlist_sorted.chr1.chunk00161
1,meta-exonlist_sorted.chr1.chunk00162
1,meta-exonlist_sorted.chr1.chunk00163
1,meta-exonlist_sorted.chr1.chunk00164
1,meta-exonlist_sorted.chr1.chunk00165
1,meta-exonlist_sorted.chr1.chunk00166
1,meta-exonlist_sorted.chr1.chunk00167
1,meta-exonlist_sorted.chr1.chunk00168
1,meta-exonlist_sorted.chr1.chunk00169
1,meta-exonlist_sorted.chr1.chunk00170
1,meta-exonlist_sorted.chr1.chunk00171
1,meta-exonlist_sorted.chr1.chunk00172
1,meta-exonlist_sorted.chr1.chunk00173
1,meta-exonlist_sorted.chr1.chunk00174
1,meta-exonlist_sorted.chr1.chunk00175
1,meta-exonlist_sorted.chr1.chunk00176
1,meta-exonlist_sorted.chr1.chunk00177
1,meta-exonlist_sorted.chr1.chunk00178
1,meta-exonlist_sorted.chr1.chunk00179
1,meta-exonlist_sorted.chr1.chunk00180
1,meta-exonlist_sorted.chr1.chunk00181
1,meta-exonlist_sorted.chr1.chunk00182
1,meta-exonlist_sorted.chr1.chunk00183
1,meta-exonlist_sorted.chr1.chunk00184
1,meta-exonlist_sorted.chr1.chunk00185
1,meta-exonlist_sorted.chr1.chunk00186
1,meta-exonlist_sorted.chr1.chunk00187
1,meta-exonlist_sorted.chr1.chunk00188
1,meta-exonlist_sorted.chr1.chunk00189
1,meta-exonlist_sorted.chr1.chunk00190
1,meta-exonlist_sorted.chr1.chunk00191
1,meta-exonlist_sorted.chr1.chunk00192
1,meta-exonlist_sorted.chr1.chunk00193
1,meta-exonlist_sorted.chr1.chunk00194
1,meta-exonlist_sorted.chr1.chunk00195
1,meta-exonlist_sorted.chr1.chunk00196
1,meta-exonlist_sorted.chr1.chunk00197
1,meta-exonlist_sorted.chr1.chunk00198
1,meta-exonlist_sorted.chr1.chunk00199
1,meta-exonlist_sorted.chr1.chunk00200
1,meta-exonlist_sorted.chr1.chunk00201
1,meta-exonlist_sorted.chr1.chunk00202
1,meta-exonlist_sorted.chr1.chunk00203
1,meta-exonlist_sorted.chr1.chunk00204
1,meta-exonlist_sorted.chr1.chunk00205
1,meta-exonlist_sorted.chr1.chunk00206
1,meta-exonlist_sorted.chr1.chunk00207
1,meta-exonlist_sorted.chr1.chunk00208
1,meta-exonlist_sorted.chr1.chunk00209
1,meta-exonlist_sorted.chr1.chunk00210
1,meta-exonlist_sorted.chr1.chunk00211
1,meta-exonlist_sorted.chr1.chunk00212
1,meta-exonlist_sorted.chr1.chunk00213
1,meta-exonlist_sorted.chr1.chunk00214
1,meta-exonlist_sorted.chr1.chunk00215
1,meta-exonlist_sorted.chr1.chunk00216
1,meta-exonlist_sorted.chr1.chunk00217
1,meta-exonlist_sorted.chr1.chunk00218
1,meta-exonlist_sorted.chr1.chunk00219
1,meta-exonlist_sorted.chr1.chunk00220
1,meta-exonlist_sorted.chr1.chunk00221
1,meta-exonlist_sorted.chr1.chunk00222
1,meta-exonlist_sorted.chr1.chunk00223
1,meta-exonlist_sorted.chr1.chunk00224
1,meta-exonlist_sorted.chr1.chunk00225
1,meta-exonlist_sorted.chr1.chunk00226
1,meta-exonlist_sorted.chr1.chunk00227
1,meta-exonlist_sorted.chr1.chunk00228
1,meta-exonlist_sorted.chr1.chunk00229
1,meta-exonlist_sorted.chr1.chunk00230
1,meta-exonlist_sorted.chr1.chunk00231
1,meta-exonlist_sorted.chr1.chunk00232
1,meta-exonlist_sorted.chr1.chunk00233
1,meta-exonlist_sorted.chr1.chunk00234
1,meta-exonlist_sorted.chr1.chunk00235
1,meta-exonlist_sorted.chr1.chunk00236
1,meta-exonlist_sorted.chr1.chunk00237
1,meta-exonlist_sorted.chr1.chunk00238
1,meta-exonlist_sorted.chr1.chunk00239
1,meta-exonlist_sorted.chr1.chunk00240
1,meta-exonlist_sorted.chr1.chunk00241
1,meta-exonlist_sorted.chr1.chunk00242
1,meta-exonlist_sorted.chr1.chunk00243
1,meta-exonlist_sorted.chr1.chunk00244
1,meta-exonlist_sorted.chr1.chunk00245
1,meta-exonlist_sorted.chr1.chunk00246
1,meta-exonlist_sorted.chr1.chunk00247
1,meta-exonlist_sorted.chr1.chunk00248
1,meta-exonlist_sorted.chr1.chunk00249
1,meta-exonlist_sorted.chr1.chunk00250
1,meta-exonlist_sorted.chr1.chunk00251
1,meta-exonlist_sorted.chr1.chunk00252
1,meta-exonlist_sorted.chr1.chunk00253
1,meta-exonlist_sorted.chr1.chunk00254
1,meta-exonlist_sorted.chr1.chunk00255
1,meta-exonlist_sorted.chr1.chunk00256
1,meta-exonlist_sorted.chr1.chunk00257
1,meta-exonlist_sorted.chr1.chunk00258
