CHR,featureChunkFile
9,meta-exonlist_sorted.chr9.chunk00000
9,meta-exonlist_sorted.chr9.chunk00001
9,meta-exonlist_sorted.chr9.chunk00002
9,meta-exonlist_sorted.chr9.chunk00003
9,meta-exonlist_sorted.chr9.chunk00004
9,meta-exonlist_sorted.chr9.chunk00005
9,meta-exonlist_sorted.chr9.chunk00006
9,meta-exonlist_sorted.chr9.chunk00007
9,meta-exonlist_sorted.chr9.chunk00008
9,meta-exonlist_sorted.chr9.chunk00009
9,meta-exonlist_sorted.chr9.chunk00010
9,meta-exonlist_sorted.chr9.chunk00011
9,meta-exonlist_sorted.chr9.chunk00012
9,meta-exonlist_sorted.chr9.chunk00013
9,meta-exonlist_sorted.chr9.chunk00014
9,meta-exonlist_sorted.chr9.chunk00015
9,meta-exonlist_sorted.chr9.chunk00016
9,meta-exonlist_sorted.chr9.chunk00017
9,meta-exonlist_sorted.chr9.chunk00018
9,meta-exonlist_sorted.chr9.chunk00019
9,meta-exonlist_sorted.chr9.chunk00020
9,meta-exonlist_sorted.chr9.chunk00021
9,meta-exonlist_sorted.chr9.chunk00022
9,meta-exonlist_sorted.chr9.chunk00023
9,meta-exonlist_sorted.chr9.chunk00024
9,meta-exonlist_sorted.chr9.chunk00025
9,meta-exonlist_sorted.chr9.chunk00026
9,meta-exonlist_sorted.chr9.chunk00027
9,meta-exonlist_sorted.chr9.chunk00028
9,meta-exonlist_sorted.chr9.chunk00029
9,meta-exonlist_sorted.chr9.chunk00030
9,meta-exonlist_sorted.chr9.chunk00031
9,meta-exonlist_sorted.chr9.chunk00032
9,meta-exonlist_sorted.chr9.chunk00033
9,meta-exonlist_sorted.chr9.chunk00034
9,meta-exonlist_sorted.chr9.chunk00035
9,meta-exonlist_sorted.chr9.chunk00036
9,meta-exonlist_sorted.chr9.chunk00037
9,meta-exonlist_sorted.chr9.chunk00038
9,meta-exonlist_sorted.chr9.chunk00039
9,meta-exonlist_sorted.chr9.chunk00040
9,meta-exonlist_sorted.chr9.chunk00041
9,meta-exonlist_sorted.chr9.chunk00042
9,meta-exonlist_sorted.chr9.chunk00043
9,meta-exonlist_sorted.chr9.chunk00044
9,meta-exonlist_sorted.chr9.chunk00045
9,meta-exonlist_sorted.chr9.chunk00046
9,meta-exonlist_sorted.chr9.chunk00047
9,meta-exonlist_sorted.chr9.chunk00048
9,meta-exonlist_sorted.chr9.chunk00049
9,meta-exonlist_sorted.chr9.chunk00050
9,meta-exonlist_sorted.chr9.chunk00051
9,meta-exonlist_sorted.chr9.chunk00052
9,meta-exonlist_sorted.chr9.chunk00053
9,meta-exonlist_sorted.chr9.chunk00054
9,meta-exonlist_sorted.chr9.chunk00055
9,meta-exonlist_sorted.chr9.chunk00056
9,meta-exonlist_sorted.chr9.chunk00057
9,meta-exonlist_sorted.chr9.chunk00058
9,meta-exonlist_sorted.chr9.chunk00059
9,meta-exonlist_sorted.chr9.chunk00060
9,meta-exonlist_sorted.chr9.chunk00061
9,meta-exonlist_sorted.chr9.chunk00062
9,meta-exonlist_sorted.chr9.chunk00063
9,meta-exonlist_sorted.chr9.chunk00064
9,meta-exonlist_sorted.chr9.chunk00065
9,meta-exonlist_sorted.chr9.chunk00066
9,meta-exonlist_sorted.chr9.chunk00067
9,meta-exonlist_sorted.chr9.chunk00068
9,meta-exonlist_sorted.chr9.chunk00069
9,meta-exonlist_sorted.chr9.chunk00070
9,meta-exonlist_sorted.chr9.chunk00071
9,meta-exonlist_sorted.chr9.chunk00072
9,meta-exonlist_sorted.chr9.chunk00073
9,meta-exonlist_sorted.chr9.chunk00074
9,meta-exonlist_sorted.chr9.chunk00075
9,meta-exonlist_sorted.chr9.chunk00076
9,meta-exonlist_sorted.chr9.chunk00077
9,meta-exonlist_sorted.chr9.chunk00078
9,meta-exonlist_sorted.chr9.chunk00079
9,meta-exonlist_sorted.chr9.chunk00080
9,meta-exonlist_sorted.chr9.chunk00081
9,meta-exonlist_sorted.chr9.chunk00082
9,meta-exonlist_sorted.chr9.chunk00083
9,meta-exonlist_sorted.chr9.chunk00084
9,meta-exonlist_sorted.chr9.chunk00085
9,meta-exonlist_sorted.chr9.chunk00086
9,meta-exonlist_sorted.chr9.chunk00087
9,meta-exonlist_sorted.chr9.chunk00088
9,meta-exonlist_sorted.chr9.chunk00089
9,meta-exonlist_sorted.chr9.chunk00090
9,meta-exonlist_sorted.chr9.chunk00091
9,meta-exonlist_sorted.chr9.chunk00092
9,meta-exonlist_sorted.chr9.chunk00093
9,meta-exonlist_sorted.chr9.chunk00094
9,meta-exonlist_sorted.chr9.chunk00095
9,meta-exonlist_sorted.chr9.chunk00096
9,meta-exonlist_sorted.chr9.chunk00097
9,meta-exonlist_sorted.chr9.chunk00098
9,meta-exonlist_sorted.chr9.chunk00099
9,meta-exonlist_sorted.chr9.chunk00100
9,meta-exonlist_sorted.chr9.chunk00101
9,meta-exonlist_sorted.chr9.chunk00102
9,meta-exonlist_sorted.chr9.chunk00103
9,meta-exonlist_sorted.chr9.chunk00104
9,meta-exonlist_sorted.chr9.chunk00105
9,meta-exonlist_sorted.chr9.chunk00106
9,meta-exonlist_sorted.chr9.chunk00107
9,meta-exonlist_sorted.chr9.chunk00108
9,meta-exonlist_sorted.chr9.chunk00109
9,meta-exonlist_sorted.chr9.chunk00110
9,meta-exonlist_sorted.chr9.chunk00111
9,meta-exonlist_sorted.chr9.chunk00112
9,meta-exonlist_sorted.chr9.chunk00113
9,meta-exonlist_sorted.chr9.chunk00114
9,meta-exonlist_sorted.chr9.chunk00115
9,meta-exonlist_sorted.chr9.chunk00116
9,meta-exonlist_sorted.chr9.chunk00117
9,meta-exonlist_sorted.chr9.chunk00118
9,meta-exonlist_sorted.chr9.chunk00119
9,meta-exonlist_sorted.chr9.chunk00120
9,meta-exonlist_sorted.chr9.chunk00121
9,meta-exonlist_sorted.chr9.chunk00122
9,meta-exonlist_sorted.chr9.chunk00123
9,meta-exonlist_sorted.chr9.chunk00124
9,meta-exonlist_sorted.chr9.chunk00125
9,meta-exonlist_sorted.chr9.chunk00126
9,meta-exonlist_sorted.chr9.chunk00127
9,meta-exonlist_sorted.chr9.chunk00128
9,meta-exonlist_sorted.chr9.chunk00129
9,meta-exonlist_sorted.chr9.chunk00130
9,meta-exonlist_sorted.chr9.chunk00131
9,meta-exonlist_sorted.chr9.chunk00132
9,meta-exonlist_sorted.chr9.chunk00133
9,meta-exonlist_sorted.chr9.chunk00134
9,meta-exonlist_sorted.chr9.chunk00135
9,meta-exonlist_sorted.chr9.chunk00136
9,meta-exonlist_sorted.chr9.chunk00137
9,meta-exonlist_sorted.chr9.chunk00138
9,meta-exonlist_sorted.chr9.chunk00139
