CHR,featureChunkFile
12,meta-exonlist_sorted.chr12.chunk00000
12,meta-exonlist_sorted.chr12.chunk00001
12,meta-exonlist_sorted.chr12.chunk00002
12,meta-exonlist_sorted.chr12.chunk00003
12,meta-exonlist_sorted.chr12.chunk00004
12,meta-exonlist_sorted.chr12.chunk00005
12,meta-exonlist_sorted.chr12.chunk00006
12,meta-exonlist_sorted.chr12.chunk00007
12,meta-exonlist_sorted.chr12.chunk00008
12,meta-exonlist_sorted.chr12.chunk00009
12,meta-exonlist_sorted.chr12.chunk00010
12,meta-exonlist_sorted.chr12.chunk00011
12,meta-exonlist_sorted.chr12.chunk00012
12,meta-exonlist_sorted.chr12.chunk00013
12,meta-exonlist_sorted.chr12.chunk00014
12,meta-exonlist_sorted.chr12.chunk00015
12,meta-exonlist_sorted.chr12.chunk00016
12,meta-exonlist_sorted.chr12.chunk00017
12,meta-exonlist_sorted.chr12.chunk00018
12,meta-exonlist_sorted.chr12.chunk00019
12,meta-exonlist_sorted.chr12.chunk00020
12,meta-exonlist_sorted.chr12.chunk00021
12,meta-exonlist_sorted.chr12.chunk00022
12,meta-exonlist_sorted.chr12.chunk00023
12,meta-exonlist_sorted.chr12.chunk00024
12,meta-exonlist_sorted.chr12.chunk00025
12,meta-exonlist_sorted.chr12.chunk00026
12,meta-exonlist_sorted.chr12.chunk00027
12,meta-exonlist_sorted.chr12.chunk00028
12,meta-exonlist_sorted.chr12.chunk00029
12,meta-exonlist_sorted.chr12.chunk00030
12,meta-exonlist_sorted.chr12.chunk00031
12,meta-exonlist_sorted.chr12.chunk00032
12,meta-exonlist_sorted.chr12.chunk00033
12,meta-exonlist_sorted.chr12.chunk00034
12,meta-exonlist_sorted.chr12.chunk00035
12,meta-exonlist_sorted.chr12.chunk00036
12,meta-exonlist_sorted.chr12.chunk00037
12,meta-exonlist_sorted.chr12.chunk00038
12,meta-exonlist_sorted.chr12.chunk00039
12,meta-exonlist_sorted.chr12.chunk00040
12,meta-exonlist_sorted.chr12.chunk00041
12,meta-exonlist_sorted.chr12.chunk00042
12,meta-exonlist_sorted.chr12.chunk00043
12,meta-exonlist_sorted.chr12.chunk00044
12,meta-exonlist_sorted.chr12.chunk00045
12,meta-exonlist_sorted.chr12.chunk00046
12,meta-exonlist_sorted.chr12.chunk00047
12,meta-exonlist_sorted.chr12.chunk00048
12,meta-exonlist_sorted.chr12.chunk00049
12,meta-exonlist_sorted.chr12.chunk00050
12,meta-exonlist_sorted.chr12.chunk00051
12,meta-exonlist_sorted.chr12.chunk00052
12,meta-exonlist_sorted.chr12.chunk00053
12,meta-exonlist_sorted.chr12.chunk00054
12,meta-exonlist_sorted.chr12.chunk00055
12,meta-exonlist_sorted.chr12.chunk00056
12,meta-exonlist_sorted.chr12.chunk00057
12,meta-exonlist_sorted.chr12.chunk00058
12,meta-exonlist_sorted.chr12.chunk00059
12,meta-exonlist_sorted.chr12.chunk00060
