CHR,featureChunkFile
13,meta-exonlist_sorted.chr13.chunk00000
13,meta-exonlist_sorted.chr13.chunk00001
13,meta-exonlist_sorted.chr13.chunk00002
13,meta-exonlist_sorted.chr13.chunk00003
13,meta-exonlist_sorted.chr13.chunk00004
13,meta-exonlist_sorted.chr13.chunk00005
13,meta-exonlist_sorted.chr13.chunk00006
13,meta-exonlist_sorted.chr13.chunk00007
13,meta-exonlist_sorted.chr13.chunk00008
13,meta-exonlist_sorted.chr13.chunk00009
13,meta-exonlist_sorted.chr13.chunk00010
13,meta-exonlist_sorted.chr13.chunk00011
13,meta-exonlist_sorted.chr13.chunk00012
13,meta-exonlist_sorted.chr13.chunk00013
13,meta-exonlist_sorted.chr13.chunk00014
13,meta-exonlist_sorted.chr13.chunk00015
13,meta-exonlist_sorted.chr13.chunk00016
13,meta-exonlist_sorted.chr13.chunk00017
13,meta-exonlist_sorted.chr13.chunk00018
13,meta-exonlist_sorted.chr13.chunk00019
13,meta-exonlist_sorted.chr13.chunk00020
13,meta-exonlist_sorted.chr13.chunk00021
13,meta-exonlist_sorted.chr13.chunk00022
13,meta-exonlist_sorted.chr13.chunk00023
13,meta-exonlist_sorted.chr13.chunk00024
13,meta-exonlist_sorted.chr13.chunk00025
13,meta-exonlist_sorted.chr13.chunk00026
13,meta-exonlist_sorted.chr13.chunk00027
13,meta-exonlist_sorted.chr13.chunk00028
13,meta-exonlist_sorted.chr13.chunk00029
13,meta-exonlist_sorted.chr13.chunk00030
13,meta-exonlist_sorted.chr13.chunk00031
13,meta-exonlist_sorted.chr13.chunk00032
13,meta-exonlist_sorted.chr13.chunk00033
13,meta-exonlist_sorted.chr13.chunk00034
13,meta-exonlist_sorted.chr13.chunk00035
13,meta-exonlist_sorted.chr13.chunk00036
13,meta-exonlist_sorted.chr13.chunk00037
13,meta-exonlist_sorted.chr13.chunk00038
13,meta-exonlist_sorted.chr13.chunk00039
13,meta-exonlist_sorted.chr13.chunk00040
13,meta-exonlist_sorted.chr13.chunk00041
13,meta-exonlist_sorted.chr13.chunk00042
13,meta-exonlist_sorted.chr13.chunk00043
13,meta-exonlist_sorted.chr13.chunk00044
13,meta-exonlist_sorted.chr13.chunk00045
13,meta-exonlist_sorted.chr13.chunk00046
13,meta-exonlist_sorted.chr13.chunk00047
13,meta-exonlist_sorted.chr13.chunk00048
13,meta-exonlist_sorted.chr13.chunk00049
13,meta-exonlist_sorted.chr13.chunk00050
13,meta-exonlist_sorted.chr13.chunk00051
13,meta-exonlist_sorted.chr13.chunk00052
